# Header: 
#   Title                 : 75-RE-185 Resonance Parameter: WID 
#   Source                : EXFOR 
#   Date Created          : 2025-08-14 
# EXFOR Bibliographic Information: 
#   First Author          : S.J.Friesenhahn 
#   Institute             : (1USAGA): Gulf Energy and Environmental Systems, San Diego, CA 
#   Reference             : (J,JNE,22,191,68) 
#   Year                  : 1968 
#   Facility              : (LINAC): Linear accelerator 
# Target: 
#   Z                     : 75 
#   A                     : 185 
#   Nuclide               : 75-RE-185 
# Reaction: 
#   entry-subent-pointer  :['12163-014-2'] 
#   EXFOR reaction        :['(75-RE-185(N,G),,WID)'] 
#   incident energy       : 2.1600e+00 eV - 9.8800e+01 eV 
# Links: 
#   git                   : https://github.com/IAEA-NDS/exfor_master/blob/main/exforall/121/12163.x4 
#   nds                   : https://nds.iaea.org/EXFOR/12163
#
# E_in(eV)   dE_in(eV)          J          L     (N,TOT)  d(N,TOT)      (N,G)     d(N,G)      (N,EL)   d(N,EL)       (N,F)     d(N,F)
 2.1600E+00        NAN        NAN        NAN        NAN        NAN 5.4000E-02 5.0000E-03        NAN        NAN        NAN        NAN
 5.9200E+00        NAN        NAN        NAN        NAN        NAN 6.0000E-02 1.4000E-02        NAN        NAN        NAN        NAN
 7.2400E+00        NAN        NAN        NAN        NAN        NAN 5.2000E-02 3.0000E-03        NAN        NAN        NAN        NAN
 1.1880E+01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 1.2880E+01        NAN        NAN        NAN        NAN        NAN 6.8000E-02 8.0000E-03        NAN        NAN        NAN        NAN
 1.4640E+01        NAN        NAN        NAN        NAN        NAN 5.6000E-02 1.3000E-02        NAN        NAN        NAN        NAN
 2.1300E+01        NAN        NAN        NAN        NAN        NAN 5.1000E-02 4.0000E-03        NAN        NAN        NAN        NAN
 2.1900E+01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.6500E+01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.7100E+01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 2.9500E+01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.2600E+01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 3.6600E+01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.1500E+01        NAN        NAN        NAN        NAN        NAN 7.3000E-02 1.3000E-02        NAN        NAN        NAN        NAN
 4.5400E+01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 4.7800E+01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 5.0300E+01        NAN        NAN        NAN        NAN        NAN 5.1000E-02 3.0000E-03        NAN        NAN        NAN        NAN
 5.1500E+01        NAN        NAN        NAN        NAN        NAN 5.1000E-02 4.0000E-03        NAN        NAN        NAN        NAN
 5.5000E+01        NAN        NAN        NAN        NAN        NAN 5.4000E-02 9.0000E-03        NAN        NAN        NAN        NAN
 5.8400E+01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 6.3000E+01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 6.6700E+01        NAN        NAN        NAN        NAN        NAN 7.0600E-02 1.0000E-02        NAN        NAN        NAN        NAN
 7.4700E+01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 8.1000E+01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 8.7200E+01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 8.9100E+01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 9.3400E+01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 9.5600E+01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
 9.8800E+01        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN        NAN
